UniProt	Concentration in g/L
IOJAM_ARATH	0.0000056807153
B3GT2_ARATH	0.0000056726490
Q9M9G1_ARATH	0.0000056618464
GL3_ARATH	0.0000056592960
A0A178WN36_ARATH	0.0000056504768
G6PD3_ARATH	0.0000056446049
MORC4_ARATH	0.0000056422579
CB60G_ARATH	0.0000056422579
A0A1P8BCH6_ARATH	0.0000056397163
A0A384KVW2_ARATH	0.0000056322938
A0A384KHF6_ARATH	0.0000056126131
A0A1P8AYZ1_ARATH	0.0000056106682
WRK23_ARATH	0.0000056095016
PP194_ARATH	0.0000056040608
A0A5S9Y4F1_ARATH	0.0000056036723
A0A5S9X3I3_ARATH	0.0000055961033
DF274_ARATH	0.0000055959094
TMKL1_ARATH	0.0000055885445
PP288_ARATH	0.0000055875762
A0A1P8BE96_ARATH	0.0000055858336
CML37_ARATH	0.0000055827370
FB254_ARATH	0.0000055815763
Q9M2R3_ARATH	0.0000055763557
A0A1P8AMF8_ARATH	0.0000055750031
Q9SF14_ARATH	0.0000055738439
NPGR1_ARATH	0.0000055722987
SOT15_ARATH	0.0000055620727
FBW4_ARATH	0.0000055591819
A0A178VZ81_ARATH	0.0000055499416
Q9M305_ARATH	0.0000055476340
MTP10_ARATH	0.0000055468650
PEX12_ARATH	0.0000055441743
TAT4_ARATH	0.0000055395647
SR541_ARATH	0.0000055353426
A0A654F4T2_ARATH	0.0000055328492
ARAE3_ARATH	0.0000055075955
BRXL4_ARATH	0.0000055037792
RDL5_ARATH	0.0000055020628
OSC14_ARATH	0.0000054969166
A0A384KTL3_ARATH	0.0000054940598
NAP1D_ARATH	0.0000054925367
TPS08_ARATH	0.0000054902529
C86A1_ARATH	0.0000054898723
CAMK7_ARATH	0.0000054887309
U76C4_ARATH	0.0000054828371
Y2349_ARATH	0.0000054822670
GH31_ARATH	0.0000054784683
WAKLO_ARATH	0.0000054777089
A0A178WMX4_ARATH	0.0000054722062
A0A178VR47_ARATH	0.0000054676565
AB18G_ARATH	0.0000054625425
A0A654GCS2_ARATH	0.0000054623532
FLS5_ARATH	0.0000054602712
NET4A_ARATH	0.0000054587575
PEPR2_ARATH	0.0000054553532
MAN5_ARATH	0.0000054421345
CEMA_ARATH	0.0000054406258
BIG1E_ARATH	0.0000054391175
A0A7G2FJ76_ARATH	0.0000054387405
Q8GSD7_ARATH	0.0000054364791
CSLA3_ARATH	0.0000054359139
A0A178VZD5_ARATH	0.0000054298886
SLAH3_ARATH	0.0000054295122
YIPL7_ARATH	0.0000054227423
CML19_ARATH	0.0000054184214
Q9FF65_ARATH	0.0000054180458
Q94AZ7_ARATH	0.0000054157930
TBL20_ARATH	0.0000054157930
A0A654GCZ3_ARATH	0.0000054096026
A0A1P8B9Z0_ARATH	0.0000054064163
TAUE3_ARATH	0.0000054049175
SBT33_ARATH	0.0000053989266
A0A178UHD2_ARATH	0.0000053923816
A0A1I9LNM7_ARATH	0.0000053916341
P2C68_ARATH	0.0000053914473
A0A178W4P4_ARATH	0.0000053892055
F4JBC7_ARATH	0.0000053772651
F4JPL0_ARATH	0.0000053716772
O81784_ARATH	0.0000053700019
A0A1P8BH48_ARATH	0.0000053657231
RUP2_ARATH	0.0000053597756
F4K9W2_ARATH	0.0000053590326
WRK32_ARATH	0.0000053532781
MTPC1_ARATH	0.0000053503104
A0A654FMC7_ARATH	0.0000053469738
Q9SD83_ARATH	0.0000053469738
RKP_ARATH	0.0000053401216
NFYBA_ARATH	0.0000053367913
KN14L_ARATH	0.0000053353119
KN7L_ARATH	0.0000053314302
DTX41_ARATH	0.0000053299522
MPS1_ARATH	0.0000053231219
A0A178W895_ARATH	0.0000053166688
PLRX1_ARATH	0.0000053036023
AB2G_ARATH	0.0000053034185
TRB2_ARATH	0.0000052977237
A0A178UGL6_ARATH	0.0000052977237
FRB1_ARATH	0.0000052947868
GT643_ARATH	0.0000052944198
FBD15_ARATH	0.0000052929521
APRR7_ARATH	0.0000052925852
A0A178WLW4_ARATH	0.0000052914848
SFH9_ARATH	0.0000052845206
A0A178VUQ4_ARATH	0.0000052806759
Q9M2K7_ARATH	0.0000052786631
Q940P1_ARATH	0.0000052717158
CENPC_ARATH	0.0000052700717
MYOB4_ARATH	0.0000052635006
A0A1P8B515_ARATH	0.0000052604003
SPNS1_ARATH	0.0000052602180
PERK4_ARATH	0.0000052569376
A0A178W9A8_ARATH	0.0000052560267
Q9SHJ7_ARATH	0.0000052505647
Y2369_ARATH	0.0000052502008
PLY12_ARATH	0.0000052494730
PER65_ARATH	0.0000052416557
BH067_ARATH	0.0000052407475
MEE39_ARATH	0.0000052358458
A0A5S9Y2C1_ARATH	0.0000052356643
ROGF8_ARATH	0.0000052333059
A0A384KNI3_ARATH	0.0000052331246
A0A178W2T9_ARATH	0.0000052273241
SCP1_ARATH	0.0000052260561
Y3990_ARATH	0.0000052253316
VCCN1_ARATH	0.0000052246073
F4JI14_ARATH	0.0000052224349
JAL20_ARATH	0.0000052218919
BPC1_ARATH	0.0000052217110
GDL38_ARATH	0.0000052188162
A0A5S9X7R2_ARATH	0.0000052186354
A0A1P8B4N5_ARATH	0.0000052175503
A0A5S9XRV0_ARATH	0.0000052168270
C94B1_ARATH	0.0000052081558
UBP23_ARATH	0.0000052058098
HAT31_ARATH	0.0000052007605
IQD9_ARATH	0.0000051980575
PP218_ARATH	0.0000051897772
GEX3_ARATH	0.0000051883385
F4HTR3_ARATH	0.0000051806122
RLP50_ARATH	0.0000051759461
GTE10_ARATH	0.0000051748699
GDL60_ARATH	0.0000051716427
A0A178W2L2_ARATH	0.0000051637623
F4K315_ARATH	0.0000051625098
RFS1_ARATH	0.0000051578600
A0A654FVV8_ARATH	0.0000051564301
ZIP4_ARATH	0.0000051562514
ACC2_ARATH	0.0000051510716
MA653_ARATH	0.0000051507146
NEK4_ARATH	0.0000051442922
PBL12_ARATH	0.0000051435791
TORL1_ARATH	0.0000051419750
F4J864_ARATH	0.0000051362755
ACCO1_ARATH	0.0000051307602
WTR29_ARATH	0.0000051250732
PIAL2_ARATH	0.0000051232973
F4JLV4_ARATH	0.0000051211670
GUN5_ARATH	0.0000051201022
SUVH6_ARATH	0.0000051161998
BCAT1_ARATH	0.0000051149587
KCS5_ARATH	0.0000051142497
Q9FND1_ARATH	0.0000051130091
Q9LI71_ARATH	0.0000051066338
A0A178UXF4_ARATH	0.0000051055720
A0A654F3N8_ARATH	0.0000051027417
OCT7_ARATH	0.0000050977923
U540A_ARATH	0.0000050942600
SODM2_ARATH	0.0000050932008
Q9SFV0_ARATH	0.0000050873791
AHL19_ARATH	0.0000050836778
KN12C_ARATH	0.0000050805074
IQD22_ARATH	0.0000050766352
FB51_ARATH	0.0000050750520
Y3985_ARATH	0.0000050738209
AVT1A_ARATH	0.0000050727660
F4JGC5_ARATH	0.0000050692510
SFH2_ARATH	0.0000050617021
AB37G_ARATH	0.0000050602989
NPR4_ARATH	0.0000050578442
TI11B_ARATH	0.0000050566173
A0A178V067_ARATH	0.0000050559164
A0A178UDP0_ARATH	0.0000050545148
GCL2_ARATH	0.0000050534638
A0A178UG15_ARATH	0.0000050496122
Q9SN13_ARATH	0.0000050483873
A0A5S9Y8X9_ARATH	0.0000050445396
PLP7_ARATH	0.0000050419178
COBL8_ARATH	0.0000050412189
F4IUT0_ARATH	0.0000050366784
A0A5S9YEL4_ARATH	0.0000050352821
CERK_ARATH	0.0000050349331
Q9FJQ0_ARATH	0.0000050298752
BGL11_ARATH	0.0000050290037
HS176_ARATH	0.0000050175135
C3H39_ARATH	0.0000050164703
BH070_ARATH	0.0000050133418
PCH2_ARATH	0.0000050091736
SCL22_ARATH	0.0000050091736
EMF2_ARATH	0.0000050043150
PLY4_ARATH	0.0000050027543
NAC91_ARATH	0.0000049887300
A0A654FSJ7_ARATH	0.0000049838913
MYO12_ARATH	0.0000049813010
SOT9_ARATH	0.0000049697477
EIN4_ARATH	0.0000049568466
A0A1P8B985_ARATH	0.0000049532403
NPC2_ARATH	0.0000049522104
LAC1_ARATH	0.0000049496366
HS174_ARATH	0.0000049480930
HDG5_ARATH	0.0000049472356
CADH6_ARATH	0.0000049467212
LIMYB_ARATH	0.0000049448358
A0A178VV97_ARATH	0.0000049420945
ERS2_ARATH	0.0000049402108
Y1634_ARATH	0.0000049330250
IQD11_ARATH	0.0000049316575
SOT8_ARATH	0.0000049294360
F4IZK5_ARATH	0.0000049255083
HS23M_ARATH	0.0000049149359
Y1130_ARATH	0.0000049149359
A0A178UZG4_ARATH	0.0000049106793
A0A1P8B4K6_ARATH	0.0000049099986
A0A654FG94_ARATH	0.0000049098284
LAC12_ARATH	0.0000049094881
PEP1_ARATH	0.0000049088075
P2C54_ARATH	0.0000049088075
ATB14_ARATH	0.0000048999689
SHB_ARATH	0.0000048962343
DCL3_ARATH	0.0000048935200
SCL6_ARATH	0.0000048914853
CML18_ARATH	0.0000048908072
A0A654FV85_ARATH	0.0000048887736
Q9LFG9_ARATH	0.0000048884348
ASHR3_ARATH	0.0000048874184
PPR26_ARATH	0.0000048867409
A0A178UDD9_ARATH	0.0000048799711
F4I7R5_ARATH	0.0000048701716
A0A178U9K4_ARATH	0.0000048644362
SPER3_ARATH	0.0000048639305
MYRS2_ARATH	0.0000048610656
A0A178UMA4_ARATH	0.0000048573606
AIGLA_ARATH	0.0000048566873
LHTL6_ARATH	0.0000048502954
Q94CF4_ARATH	0.0000048489508
A0A1P8B7G5_ARATH	0.0000048477745
A0A5S9YG54_ARATH	0.0000048410587
SUVH4_ARATH	0.0000048405554
PME6_ARATH	0.0000048400522
Y2289_ARATH	0.0000048372014
FB293_ARATH	0.0000048328446
AGL8_ARATH	0.0000048284917
MYB30_ARATH	0.0000048268186
A0A178VWY9_ARATH	0.0000048231397
FWA_ARATH	0.0000048229726
Y2215_ARATH	0.0000048219698
F4HQ87_ARATH	0.0000048181276
CCU11_ARATH	0.0000048164581
A0A178W3C8_ARATH	0.0000048129539
FACR6_ARATH	0.0000048124535
AT74_ARATH	0.0000048107859
FDM4_ARATH	0.0000048101191
ACA13_ARATH	0.0000048087856
Q9LY34_ARATH	0.0000048067861
CHAT_ARATH	0.0000048046209
PARG1_ARATH	0.0000048011253
A0A1I9LSE1_ARATH	0.0000048001271
FLZ8_ARATH	0.0000047969673
U85A3_ARATH	0.0000047948065
A0A654G9G5_ARATH	0.0000047944742
Q9SZU2_ARATH	0.0000047928128
Q8RWG0_ARATH	0.0000047926467
PPH_ARATH	0.0000047884960
FDM2_ARATH	0.0000047811995
A0A1P8AVT1_ARATH	0.0000047773898
EXPB5_ARATH	0.0000047772243
PER46_ARATH	0.0000047739141
CRR35_ARATH	0.0000047739141
NSUN5_ARATH	0.0000047732523
A0A178W7N7_ARATH	0.0000047666398
LRK15_ARATH	0.0000047570678
F4IW50_ARATH	0.0000047562436
A0A178UNA1_ARATH	0.0000047544307
A0A178V342_ARATH	0.0000047539364
SBT42_ARATH	0.0000047494900
FB251_ARATH	0.0000047445544
A0A1P8AU45_ARATH	0.0000047437323
A7REG6_ARATH	0.0000047422529
CHR8_ARATH	0.0000047422529
GAMT1_ARATH	0.0000047420885
LAC13_ARATH	0.0000047378174
OD232_ARATH	0.0000047258459
ZDHC7_ARATH	0.0000047130879
ADHL2_ARATH	0.0000047072113
Q9SAI8_ARATH	0.0000047068850
FRS8_ARATH	0.0000047026456
TPS29_ARATH	0.0000047018307
A0A384KE04_ARATH	0.0000047011790
A0A178W3P8_ARATH	0.0000046958053
C85A2_ARATH	0.0000046956426
SPL7_ARATH	0.0000046928768
A0A178WI79_ARATH	0.0000046915759
RTNLP_ARATH	0.0000046886500
PP285_ARATH	0.0000046883251
MUB2_ARATH	0.0000046875127
ALE2_ARATH	0.0000046873503
RS101_ARATH	0.0000046863756
A0A178VZZ1_ARATH	0.0000046806945
Q8H0V2_ARATH	0.0000046798835
SCP14_ARATH	0.0000046797213
PMIR2_ARATH	0.0000046734003
A0A5S9Y9A8_ARATH	0.0000046717809
OFP16_ARATH	0.0000046716189
E70C2_ARATH	0.0000046711333
MORC5_ARATH	0.0000046683819
A0A1P8BGJ9_ARATH	0.0000046659557
RHC2A_ARATH	0.0000046656323
SYCP1_ARATH	0.0000046572315
Y5182_ARATH	0.0000046525531
F4K0Y2_ARATH	0.0000046498127
Q9CAP6_ARATH	0.0000046477182
SKIP8_ARATH	0.0000046446587
KDSRB_ARATH	0.0000046414404
SDP1L_ARATH	0.0000046411187
GAT27_ARATH	0.0000046390282
A0A5S9XSJ2_ARATH	0.0000046303543
A0A1P8B0S4_ARATH	0.0000046228181
JMJ22_ARATH	0.0000046218569
ARFE_ARATH	0.0000046127356
A0A1P8BEH4_ARATH	0.0000046124159
PP325_ARATH	0.0000046068244
A0A1P8B8V7_ARATH	0.0000046055473
A0A384KZR6_ARATH	0.0000046018776
ORP2B_ARATH	0.0000046007613
Q4PSF2_ARATH	0.0000045931140
PUKI_ARATH	0.0000045923182
A0A178VXZ5_ARATH	0.0000045918407
UGPA3_ARATH	0.0000045902496
A0A654GEG7_ARATH	0.0000045902496
UBA1C_ARATH	0.0000045781750
A0A178VUQ5_ARATH	0.0000045765886
A0A178UC64_ARATH	0.0000045761128
Q84JV6_ARATH	0.0000045750027
SCL18_ARATH	0.0000045724665
A0A654FLL0_ARATH	0.0000045672400
A0A384KX18_ARATH	0.0000045650245
A0A1I9LQK5_ARATH	0.0000045613871
A0A384KHD4_ARATH	0.0000045574366
RDM3_ARATH	0.0000045552259
GSTU8_ARATH	0.0000045517540
DTX37_ARATH	0.0000045454483
NIC3_ARATH	0.0000045452908
RKF3_ARATH	0.0000045451333
FBD38_ARATH	0.0000045446607
UBC26_ARATH	0.0000045440308
TPPJ_ARATH	0.0000045393087
A0A7G2FGX4_ARATH	0.0000045331773
MSL4_ARATH	0.0000045327060
ALG10_ARATH	0.0000045322348
A0A384LBD5_ARATH	0.0000045305073
A0A1P8BF18_ARATH	0.0000045298793
NAT8_ARATH	0.0000045237607
A0A7G2FHM9_ARATH	0.0000045232903
PP410_ARATH	0.0000045154589
Y4391_ARATH	0.0000045148329
ICS1_ARATH	0.0000045120173
A0A5S9W8J6_ARATH	0.0000045037371
A0A1P8B693_ARATH	0.0000045001485
Y5780_ARATH	0.0000044982773
P2C65_ARATH	0.0000044978096
LBD40_ARATH	0.0000044959394
CRF5_ARATH	0.0000044920457
Y5516_ARATH	0.0000044908004
2A5E_ARATH	0.0000044800741
JAG_ARATH	0.0000044741778
PRK3_ARATH	0.0000044715425
ERG_ARATH	0.0000044704579
Y5393_ARATH	0.0000044678248
AHL1_ARATH	0.0000044661218
F4HXH4_ARATH	0.0000044627179
A0A5S9WNU7_ARATH	0.0000044545281
A0A178VSA3_ARATH	0.0000044543737
Y4498_ARATH	0.0000044511330
A0A654FGT3_ARATH	0.0000044471239
TPS25_ARATH	0.0000044326597
PPR83_ARATH	0.0000044326597
GT15_ARATH	0.0000044314309
KNL2_ARATH	0.0000044274395
OSC24_ARATH	0.0000044265190
PLCD4_ARATH	0.0000044254452
Q9ZVK5_ARATH	0.0000044232985
NRAM3_ARATH	0.0000044199272
F4JC80_ARATH	0.0000044179363
EDL11_ARATH	0.0000044171707
DCR_ARATH	0.0000044154871
BG1_ARATH	0.0000044099815
PCO1_ARATH	0.0000044090646
A0A5S9Y0J4_ARATH	0.0000044035670
FBL63_ARATH	0.0000044009732
A0A384LBK2_ARATH	0.0000044005157
A0A384KZS7_ARATH	0.0000043963998
GTE8_ARATH	0.0000043956381
STR6_ARATH	0.0000043897008
APK4_ARATH	0.0000043837715
REM20_ARATH	0.0000043834677
RPP2C_ARATH	0.0000043824043
U84A1_ARATH	0.0000043816450
CNGC2_ARATH	0.0000043790642
TPS15_ARATH	0.0000043781537
DNJ72_ARATH	0.0000043778502
BZP34_ARATH	0.0000043770917
PIRL2_ARATH	0.0000043720885
A0A178WBH7_ARATH	0.0000043717855
CNDH2_ARATH	0.0000043642163
Q4V3A2_ARATH	0.0000043616458
ACFR3_ARATH	0.0000043592278
RAP22_ARATH	0.0000043568112
A0A178WCC1_ARATH	0.0000043565092
C0Z225_ARATH	0.0000043522837
NLTPA_ARATH	0.0000043519820
A0A5S9X6L3_ARATH	0.0000043483637
A0A654FBL0_ARATH	0.0000043465556
A0A178UT48_ARATH	0.0000043459531
A0A1P8BED6_ARATH	0.0000043447483
AOX3_ARATH	0.0000043393309
CHR27_ARATH	0.0000043369253
A0A384KVU0_ARATH	0.0000043354225
FLXL4_ARATH	0.0000043249175
ALFL5_ARATH	0.0000043249175
A0A178W5J6_ARATH	0.0000043243179
Q9LYQ7_ARATH	0.0000043077144
CKL13_ARATH	0.0000043072665
Y1063_ARATH	0.0000043044312
A0A178W7C6_ARATH	0.0000043039837
U7B11_ARATH	0.0000042999581
CCC12_ARATH	0.0000042995110
NLP6_ARATH	0.0000042987661
PP137_ARATH	0.0000042951919
GOLS2_ARATH	0.0000042932572
A0A178WAM9_ARATH	0.0000042928108
PP184_ARATH	0.0000042804800
FLS3_ARATH	0.0000042785519
RAV2_ARATH	0.0000042767729
A0A384KJA1_ARATH	0.0000042644882
MCC21_ARATH	0.0000042630105
ROGFC_ARATH	0.0000042627150
SP1L5_ARATH	0.0000042622718
A0A384KKH6_ARATH	0.0000042621241
PLRX4_ARATH	0.0000042571048
PLDZ2_ARATH	0.0000042568097
A0A1I9LMU8_ARATH	0.0000042515020
CNGC9_ARATH	0.0000042482616
XPB1_ARATH	0.0000042448766
A0A1P8AND8_ARATH	0.0000042438469
Q940H5_ARATH	0.0000042432586
GRF5_ARATH	0.0000042362056
A0A1P8APL9_ARATH	0.0000042329769
PUX12_ARATH	0.0000042262339
Q9LVW0_ARATH	0.0000042241838
A0A5S9WZH8_ARATH	0.0000042235982
A0A178W256_ARATH	0.0000042208179
HS235_ARATH	0.0000042139483
ELCL_ARATH	0.0000042133641
U1135_ARATH	0.0000042117582
GPDL6_ARATH	0.0000042002424
C7091_ARATH	0.0000041973321
A0A178WNM4_ARATH	0.0000041950052
IDD2_ARATH	0.0000041947144
A0A384KAJ2_ARATH	0.0000041926796
NPR1_ARATH	0.0000041857107
CRR40_ARATH	0.0000041739769
B7ZWR9_ARATH	0.0000041732536
AB22B_ARATH	0.0000041728197
A0A1P8ATG0_ARATH	0.0000041709401
A0A1I9LM77_ARATH	0.0000041658838
A0A654E9Q8_ARATH	0.0000041642959
A0A178ULA1_ARATH	0.0000041625644
GMK1_ARATH	0.0000041622759
Y5600_ARATH	0.0000041618432
Q9LMG4_ARATH	0.0000041614105
RFA1E_ARATH	0.0000041599685
BBE14_ARATH	0.0000041556455
CAAT3_ARATH	0.0000041543495
CDF5_ARATH	0.0000041536297
SFH7_ARATH	0.0000041498886
Q9LR03_ARATH	0.0000041444269
HS157_ARATH	0.0000041427036
A0A1P8AUW4_ARATH	0.0000041406940
RPK1_ARATH	0.0000041399766
A0A384KC14_ARATH	0.0000041395461
GUX1_ARATH	0.0000041388289
ABIL3_ARATH	0.0000041385420
PINI_ARATH	0.0000041368212
OPT1_ARATH	0.0000041300882
PUB52_ARATH	0.0000041215089
ADSL4_ARATH	0.0000041213660
TOM3_ARATH	0.0000041177967
GAE4_ARATH	0.0000041172259
C82C4_ARATH	0.0000041120922
A0A654G1L6_ARATH	0.0000041118072
ORN_ARATH	0.0000041021283
HUAL3_ARATH	0.0000040990017
C81F3_ARATH	0.0000040985756
CCMF1_ARATH	0.0000040953098
RBL12_ARATH	0.0000040913376
PLA2D_ARATH	0.0000040821313
FPF1_ARATH	0.0000040802926
PEK14_ARATH	0.0000040802926
Q9C7F4_ARATH	0.0000040723812
ATB_ARATH	0.0000040698415
HMDH2_ARATH	0.0000040697004
GPMA1_ARATH	0.0000040663168
CKB21_ARATH	0.0000040529506
NUD12_ARATH	0.0000040523888
CMT3_ARATH	0.0000040518271
A0A654FVG4_ARATH	0.0000040471957
MACP1_ARATH	0.0000040436906
F4KI78_ARATH	0.0000040425696
SBT54_ARATH	0.0000040403285
ALKR1_ARATH	0.0000040385086
NAC55_ARATH	0.0000040375289
Q9FFW0_ARATH	0.0000040365496
SAT1_ARATH	0.0000040327741
A0A654GDK1_ARATH	0.0000040322151
FIMB3_ARATH	0.0000040288626
A0A1P8B7I6_ARATH	0.0000040271874
PUB9_ARATH	0.0000040263500
SNM1_ARATH	0.0000040256524
A0A178VTC6_ARATH	0.0000040200755
DG783_ARATH	0.0000040188218
PP170_ARATH	0.0000040172900
JAL4_ARATH	0.0000040158979
MA658_ARATH	0.0000040106126
PP394_ARATH	0.0000040099176
NSE4B_ARATH	0.0000040070003
RH17_ARATH	0.0000040040850
F4JKW7_ARATH	0.0000039974295
HSFB4_ARATH	0.0000039965984
AFR_ARATH	0.0000039932755
A0A178W7Y6_ARATH	0.0000039928603
A0A1P8AP87_ARATH	0.0000039925836
A0A1P8BCM1_ARATH	0.0000039895405
AKT1_ARATH	0.0000039882963
A0A654ERZ4_ARATH	0.0000039809772
DTX27_ARATH	0.0000039744979
A0A1P8AZZ9_ARATH	0.0000039744979
SYP41_ARATH	0.0000039691294
HFA6B_ARATH	0.0000039689919
HPAT2_ARATH	0.0000039687168
PER38_ARATH	0.0000039659668
PP140_ARATH	0.0000039648674
U7E12_ARATH	0.0000039625320
PME24_ARATH	0.0000039623947
Q1G3Z0_ARATH	0.0000039599236
F4I6P0_ARATH	0.0000039596491
IMK3_ARATH	0.0000039595119
E1311_ARATH	0.0000039574541
PPR32_ARATH	0.0000039474544
A0A654EAL3_ARATH	0.0000039470440
FRS7_ARATH	0.0000039385719
GOLS4_ARATH	0.0000039275308
A0A654FJI3_ARATH	0.0000039271225
F4JTZ2_ARATH	0.0000039238574
LEA3_ARATH	0.0000039235854
A0A654FUW6_ARATH	0.0000039227696
ATL51_ARATH	0.0000039199156
RGXT3_ARATH	0.0000039155707
BDG3_ARATH	0.0000039120440
ERF79_ARATH	0.0000039079787
AUG2_ARATH	0.0000039062184
CAF1M_ARATH	0.0000038993201
Q9SD64_ARATH	0.0000038962131
THG1_ARATH	0.0000038958081
F4HUM3_ARATH	0.0000038867723
MYOB6_ARATH	0.0000038789673
F4JAD4_ARATH	0.0000038782952
A0A384KLN8_ARATH	0.0000038754735
A0A1I9LLJ3_ARATH	0.0000038745335
ARFQ_ARATH	0.0000038742649
Q8VYS9_ARATH	0.0000038741306
A0A1P8B0P2_ARATH	0.0000038741306
O64753_ARATH	0.0000038738621
GMD1_ARATH	0.0000038684955
A0A654EWT6_ARATH	0.0000038676912
SDIR1_ARATH	0.0000038666190
HS25P_ARATH	0.0000038651452
CXE6_ARATH	0.0000038535086
MYC4_ARATH	0.0000038524403
Q9SS74_ARATH	0.0000038516393
A0A1I9LSL0_ARATH	0.0000038497709
A0A654G9A7_ARATH	0.0000038468367
AB12C_ARATH	0.0000038441712
PP307_ARATH	0.0000038421733
C71AG_ARATH	0.0000038373826
THH1_ARATH	0.0000038345907
PERK5_ARATH	0.0000038332620
FB215_ARATH	0.0000038314025
Q9SMU2_ARATH	0.0000038290131
FB285_ARATH	0.0000038268904
A0A384KMH3_ARATH	0.0000038250341
A0A178W611_ARATH	0.0000038249015
A0A1P8BD37_ARATH	0.0000038247690
PRP8B_ARATH	0.0000037986126
BGAL7_ARATH	0.0000037983493
FRS10_ARATH	0.0000037980861
A0A1P8APH9_ARATH	0.0000037966384
A0A178UJ71_ARATH	0.0000037905905
FAO1_ARATH	0.0000037904591
VPED_ARATH	0.0000037848145
GLR36_ARATH	0.0000037821920
A0A1P8BGL4_ARATH	0.0000037782616
Q9C5M7_ARATH	0.0000037723737
PTST2_ARATH	0.0000037719815
Q8VZV8_ARATH	0.0000037718508
U71B6_ARATH	0.0000037709358
GUN12_ARATH	0.0000037681923
MTP9_ARATH	0.0000037636243
CAX3_ARATH	0.0000037627113
A0A5S9WY75_ARATH	0.0000037614075
A0A1P8B8F2_ARATH	0.0000037595829
JMJ28_ARATH	0.0000037590617
Q9SGN8_ARATH	0.0000037532037
A0A654FAT8_ARATH	0.0000037519032
A0A1P8AWF3_ARATH	0.0000037483940
HXKL2_ARATH	0.0000037465757
PGLR2_ARATH	0.0000037457967
GTE9_ARATH	0.0000037437202
AAP7_ARATH	0.0000037437202
BBE18_ARATH	0.0000037424229
Q9LI95_ARATH	0.0000037381452
Y5986_ARATH	0.0000037362024
C14A1_ARATH	0.0000037346489
A0A7G2F933_ARATH	0.0000037310265
GPDP1_ARATH	0.0000037294751
A0A654G6M6_ARATH	0.0000037288289
FOLT1_ARATH	0.0000037226310
F4KGY0_ARATH	0.0000037219859
A0A654F327_ARATH	0.0000037187625
A0A1P8BBF4_ARATH	0.0000037183758
FAS1_ARATH	0.0000037139969
A0A1P8B1G1_ARATH	0.0000037092374
Q9M2S1_ARATH	0.0000037008909
A0A178U7Q2_ARATH	0.0000036993521
LRK62_ARATH	0.0000036937151
AB39G_ARATH	0.0000036935871
F4I7N5_ARATH	0.0000036896209
DCAM4_ARATH	0.0000036885981
PTR54_ARATH	0.0000036884703
A0A1P8AMW0_ARATH	0.0000036855313
PLRX3_ARATH	0.0000036814462
BT1_ARATH	0.0000036786403
CLV2_ARATH	0.0000036778754
GL114_ARATH	0.0000036762187
PUB48_ARATH	0.0000036748175
LAZ1_ARATH	0.0000036725257
A0A178VNB6_ARATH	0.0000036722712
FH5_ARATH	0.0000036711259
Q9FL94_ARATH	0.0000036692179
CDPKH_ARATH	0.0000036572838
CDPKK_ARATH	0.0000036558898
KN7A_ARATH	0.0000036534833
BLH7_ARATH	0.0000036405908
Q9M9A1_ARATH	0.0000036347915
ARR2_ARATH	0.0000036334060
Q9FZK5_ARATH	0.0000036313918
SINA2_ARATH	0.0000036310143
PLDA4_ARATH	0.0000036233461
BBE10_ARATH	0.0000036202080
NAC19_ARATH	0.0000036139401
Y5597_ARATH	0.0000036116863
OBP1B_ARATH	0.0000036101846
AMSH2_ARATH	0.0000036076831
GIL1_ARATH	0.0000036059330
Q0V7S5_ARATH	0.0000036040589
PER15_ARATH	0.0000036001889
RPD5B_ARATH	0.0000035964476
SDP1_ARATH	0.0000035961984
A0A384KHR1_ARATH	0.0000035932084
WSD2_ARATH	0.0000035927103
A0A7G2F1D8_ARATH	0.0000035925858
A0A178UCH9_ARATH	0.0000035917143
SC31A_ARATH	0.0000035917143
A4FVS4_ARATH	0.0000035826388
ARP8_ARATH	0.0000035810250
GLR27_ARATH	0.0000035776757
ASPR1_ARATH	0.0000035755684
LNG1_ARATH	0.0000035734624
DCL1_ARATH	0.0000035711101
M3K5G_ARATH	0.0000035702438
IX14H_ARATH	0.0000035686356
A0A384L9M5_ARATH	0.0000035639389
PCR2_ARATH	0.0000035629509
Q8RW95_ARATH	0.0000035569054
A0A384KJF4_ARATH	0.0000035501318
PUB35_ARATH	0.0000035414069
FH9_ARATH	0.0000035331931
Y1015_ARATH	0.0000035290322
Y3918_ARATH	0.0000035254871
MES6_ARATH	0.0000035247541
BGL24_ARATH	0.0000035246319
DDM1_ARATH	0.0000035217014
CSLD4_ARATH	0.0000035212133
KN5A_ARATH	0.0000035209692
DRM2_ARATH	0.0000035182856
Y1518_ARATH	0.0000035168227
Q9SJD5_ARATH	0.0000035165789
A0A7G2FCX5_ARATH	0.0000035148731
LDL2_ARATH	0.0000035146295
A0A654EKM8_ARATH	0.0000035093956
CAR6_ARATH	0.0000035087876
Q9LKC1_ARATH	0.0000035080580
A0A384KHN3_ARATH	0.0000035065993
PP267_ARATH	0.0000035048983
A0A178V7Q0_ARATH	0.0000035042910
SMC5_ARATH	0.0000034972541
MYB36_ARATH	0.0000034908361
A0A178WFR3_ARATH	0.0000034840676
FRIP1_ARATH	0.0000034775532
NCED3_ARATH	0.0000034751436
A0A384KIQ4_ARATH	0.0000034734579
GLK1_ARATH	0.0000034669634
